Review,Make,Model,Software
Fantastic deal in Big Billion days and no doubt about iphone se performanceREAD MORE,Apple,SE,iOS
Excellent...READ MORE,Apple,SE,iOS
As expected the product is very good. Compact and Handy. Worth buying on this budget. Also Flipkart gave good discount as part of festival promotions.Delivery also on time with good packing.READ MORE,Apple,SE,iOS
Loving itREAD MORE,Apple,SE,iOS
Nice phoneREAD MORE,Apple,SE,iOS
"I was never the fan of Iphone,but this SE changed my view,battery is a issue despite of that it is working superb.Pictures are super awsum.READ MORE",Apple,SE,iOS
Good performance mobile for daily useREAD MORE,Apple,SE,iOS
Right mobile at right budget with all good specificationsREAD MORE,Apple,SE,iOS
Best mobile in this priceREAD MORE,Apple,SE,iOS
Phone is best but display size is smallREAD MORE,Apple,SE,iOS
"Only issue is battery, rest all is good. You may have to charge twice a day if you are a decent user.READ MORE",Apple,SE,iOS
SuperREAD MORE,Apple,SE,iOS
Best compact & handy phoneREAD MORE,Apple,SE,iOS
Phone is very good but battery is not good only average...READ MORE,Apple,SE,iOS
"Good one , with good priceREAD MORE",Apple,SE,iOS
Best parfomesREAD MORE,Apple,SE,iOS
Very Happy with this productREAD MORE,Apple,SE,iOS
Love it ❤READ MORE,Apple,SE,iOS
"One of the best product of Yr 2020, small in size, big in performance, looks, feels, privacy top notch...READ MORE",Apple,SE,iOS
"Very handy , i m loving itREAD MORE",Apple,SE,iOS
Doesn't supports Live Wallpapers which iPhone 6S can.READ MORE,Apple,SE,iOS
Good phone for its price. Camera performs great with good lighting.READ MORE,Apple,SE,iOS
iPhone is best for everythingREAD MORE,Apple,SE,iOS
"I was using 6s, this is same as that but the performance is better. It’s a entry level or a rough use phone.READ MORE",Apple,SE,iOS
"I have marked 5 star for value for money coz j received this product in 24,099 after exchanging my basic phone and availing SBI card discount. Battery drain while remaining idel also. This phone is ideal as a secondary phone onlyREAD MORE",Apple,SE,iOS
NiceREAD MORE,Apple,SE,iOS
No doubt it is the best..READ MORE,Apple,SE,iOS
Great this price 26000READ MORE,Apple,SE,iOS
Over all good but delivery time so longREAD MORE,Apple,SE,iOS
Nice but battery is not goodREAD MORE,Apple,SE,iOS
My first iPhone se  rs 24249 value for money. But battery is poorREAD MORE,Apple,SE,iOS
Worth buying.!!READ MORE,Apple,SE,iOS
Battery performance same as other previous iphone like 6 or 6sREAD MORE,Apple,SE,iOS
Nice phone and foucharREAD MORE,Apple,SE,iOS
Small size and have an powerful processor.The main disappointment of the mobile is battery backup. If you have an heavy user you have to charge twice to thrice a day.READ MORE,Apple,SE,iOS
I purchase iphone se 2020 for my mom gift for diwali. 😇 It's a beautiful looking pocket rocket phone. I'm loving it. ❤ Thank you for giving me a genuine product #Flipkart 🙏READ MORE,Apple,SE,iOS
Very niceREAD MORE,Apple,SE,iOS
Just as expected.....👍👍👍READ MORE,Apple,SE,iOS
"Nice phone for girls, not recommended for guys who have big fingers. Battery is not on the negative side, rest all are in place. Best part is it's a same chip set as iPhone 11.READ MORE",Apple,SE,iOS
Best in class and I grabbed it in BBD sales. Applying all the offers I got this under 20k price. At this price point an iPhone...’No comments’. For specs and features you can check the youtub. Till now I didn’t face at problems. Battery need to be changed twice a day if you are using your phone more than 4hr a day.READ MORE,Apple,SE,iOS
Value for money the A13 is amazingREAD MORE,Apple,SE,iOS
"Phone is excellent. Best deal, Thanks FlipkartREAD MORE",Apple,SE,iOS
DoodREAD MORE,Apple,SE,iOS
Excellent 👌READ MORE,Apple,SE,iOS
Simply classy at this price. I got this in BBD salesREAD MORE,Apple,SE,iOS
Living upto the brand nameREAD MORE,Apple,SE,iOS
"Nice, Handy.READ MORE",Apple,SE,iOS
"As i said a great budget iphone, so i bought 2... Big billion days😘READ MORE",Apple,SE,iOS
A great budget iphoneREAD MORE,Apple,SE,iOS
Value for moneyREAD MORE,Apple,SE,iOS
Loved it great mobileREAD MORE,Apple,SE,iOS
"Excellent phone in the range..Battery is an issue, however its worth buying..Delivery is within the stipulated time..READ MORE",Apple,SE,iOS
NiceREAD MORE,Apple,SE,iOS
Loved it... Very handy iphoneREAD MORE,Apple,SE,iOS
Nice fineREAD MORE,Apple,SE,iOS
Nyc iphone seREAD MORE,Apple,SE,iOS
"Except battery backup it's a very good and amazing product,but apple can use the little more better displayREAD MORE",Apple,SE,iOS
Fantastic palm size iphoneREAD MORE,Apple,SE,iOS
Phone is good in this price... but battery is major problemREAD MORE,Apple,SE,iOS
Great Product by Apple.Those who were complaining about the battery -  For me battery is fine if you optimize the settings properly. After ios 14 update Battery life became better.READ MORE,Apple,SE,iOS
Good productREAD MORE,Apple,SE,iOS
Everything is good but battery power s nt goodREAD MORE,Apple,SE,iOS
Original product.READ MORE,Apple,SE,iOS
"It's just woww , I rlly liked so much ❤️❤️READ MORE",Apple,SE,iOS
except battery everything is goodREAD MORE,Apple,SE,iOS
An awesome experience for IOS......I never expected this much fast and ease of UI as compared with Android.READ MORE,Apple,SE,iOS
NiceREAD MORE,Apple,SE,iOS
White colour 😍😍😍READ MORE,Apple,SE,iOS
I would tell this phone is serisously nice and i have got in big billion saleREAD MORE,Apple,SE,iOS
Superb phone ; very smooth and nice camera quality .READ MORE,Apple,SE,iOS
"Recieved as described, thanks flipkart.READ MORE",Apple,SE,iOS
Best phone and got it at the best price of 20k with sbi card discount and gst return........best phone under 30k.....I upgraded from samsung note 10 lite to it and their is major difference in screen and battery  but there is not much difference in performances..... the camera is bestREAD MORE,Apple,SE,iOS
GoodREAD MORE,Apple,SE,iOS
in aall aspects it is good but if you want to convert from android to iphone in upcoming years then take a look at it because it is good as it containns all the accessories in the boxREAD MORE,Apple,SE,iOS
Good phone better then XR & 11 Bettery is good after 12 hour 20% balanceBetter display and camara Go for itREAD MORE,Apple,SE,iOS
Superb product.. everyone can afford it.. really gud purchaseREAD MORE,Apple,SE,iOS
bettery beckup not goodREAD MORE,Apple,SE,iOS
ExcellentREAD MORE,Apple,SE,iOS
superbREAD MORE,Apple,SE,iOS
Good one..and its using with havy performanceREAD MORE,Apple,SE,iOS
Value For Money Product Thank You Apple & Flipkart ❤️❤️❤️❤️❤️❤️READ MORE,Apple,SE,iOS
Good Choice i love iPhoneREAD MORE,Apple,SE,iOS
"Faster delivery from Flipkart.. thank you big billion day, 28k for se 128gb model.. perfect stealing deal..READ MORE",Apple,SE,iOS
"Excellent product, I bought it for my mum, the battery is ok for her.READ MORE",Apple,SE,iOS
Excellent camera 📸😍😍 and battery backup also goodREAD MORE,Apple,SE,iOS
"Amazing ,READ MORE",Apple,SE,iOS
My first iPhone i feel happy thank flipkartREAD MORE,Apple,SE,iOS
Nice one😍😍READ MORE,Apple,SE,iOS
NiceREAD MORE,Apple,SE,iOS
I was confused about between the lg g8x thinq and this one but i decided to go for quality rather than quantity and im totally happy about my decision here are some pros and cons after 15 days usage-Pros-1. The camera is just awesome which is an usual thing for iphones.2. The a13 bionic chipset is super fast .. can easily perform multitasking and can literally play any game on app store3. Its my first ios device and i simply love the privacy and security it provides us4. Being a 1800 mah...READ MORE,Apple,SE,iOS
Value for money...... 28122READ MORE,Apple,SE,iOS
Bad batteryREAD MORE,Apple,SE,iOS
Super phoneREAD MORE,Apple,SE,iOS
Awesome Phone..I love itREAD MORE,Apple,SE,iOS
Not as expected.. battery issue..READ MORE,Apple,SE,iOS
"Performence beat this phone .better then sd 865.Camera is perfect.night mode is not available this phone but night photos is good this phone is hd disply but youtube support 1080,60fp and 4k videos .READ MORE",Apple,SE,iOS
Excellent budget phone by AppleREAD MORE,Apple,SE,iOS
Looking niceREAD MORE,Apple,SE,iOS
"As it's my first iPhone, so I am confused about the battery of this phone on hearing others review for this but it is a best iPhone for average users just go for it.👍🏻READ MORE",Apple,SE,iOS
Phone is awesome but Flipkart delivery is very poor.READ MORE,Apple,SE,iOS
Heaset very localREAD MORE,Apple,SE,iOS
Awesome device World 2nd powerful A13 chip lag free performance Great camera Battery life is not so goodREAD MORE,Apple,SE,iOS
Performance wise best product. Screen could have little broad. Please go and check nearest store for screen size as it may appear very small to some people who are used to big screen phone. Camera is very good. Battery backup is also good.It last a day for normal use. Overall compact product with very good specifications. Fits in your pocket well unlike big heavy screen phones. Highly recommended 👍🏻READ MORE,Apple,SE,iOS
"Phone is excellent for average users Performance is excellent with out any lag Value for money ,it’s good for compact loversBattery is poor Camera is good Design and build quality is good Poor delivery I am not satisfiedREAD MORE",Apple,SE,iOS
Worst Flipkart delivery experience otherwise phone is goodREAD MORE,Apple,SE,iOS
Great Value for money.READ MORE,Apple,SE,iOS
Realy Good iPhoneREAD MORE,Apple,SE,iOS
Really an awesome phone just wished the battery was a bit larger in capacity just to go through a full day of heavy usageREAD MORE,Apple,SE,iOS
ExcellentREAD MORE,Apple,SE,iOS
"Compact monster..Camera mediocre, Battery average , Performance among best , Value for money unbeatable!!READ MORE",Apple,SE,iOS
Awesome qualityREAD MORE,Apple,SE,iOS
"I was so excited before buying as it was my first apple product, but my happiness falls immediately after doing video calling for 10mins.Phone starts getting hot and it hanged 2-3times in last 2 weeks. All i want to say is be carefully before spending a lott on phones.READ MORE",Apple,SE,iOS
"Great device. Great Performace. Brilliant Camera. Battery life is Poor, Just 4 hours.READ MORE",Apple,SE,iOS
Upgrade to SE has been a happy experienceREAD MORE,Apple,SE,iOS
Device get issue on next dayREAD MORE,Apple,SE,iOS
Om ShantiREAD MORE,Apple,SE,iOS
"This phone is best for the people who are low to moderate users, this phone is not for the gamers or the heavy users as battery drains quickly. Bought it for my mother and she is using it without any lag from the past 9 days!!!!!READ MORE",Apple,SE,iOS
Overall performance....is awesome.. except battery life... worst then any other iPhone...in the lineupREAD MORE,Apple,SE,iOS
Nice mobileREAD MORE,Apple,SE,iOS
AmazingREAD MORE,Apple,SE,iOS
Sexy and hot productREAD MORE,Apple,SE,iOS
Excellent price and excellent phoneREAD MORE,Apple,SE,iOS
Battery too bad.READ MORE,Apple,SE,iOS
"Awesome mobile. I am a normal user ( not game player). So battery backup is not an issue for me. Mobile performance is awesome. I moved first time to Iphone from oneplus 3T. I noticed one thing, battery performance of SE(1825mah) is better than 3T(3000 mah).  I feel very happy to use SE. Thanks to flipkart for huge discount offers.READ MORE",Apple,SE,iOS
"Great camera, decent battery.Performance wise it is awesome.Not for gamers.READ MORE",Apple,SE,iOS
Nice productREAD MORE,Apple,SE,iOS
Got the best deal on Iphone ever.READ MORE,Apple,SE,iOS
"We need to consider many things before deciding to buy iPhone SE 2020. Camera is not good as highlighted by reviewers even my Samsung M51 does it in better way. Battery capacity is low but it is capable of whole day backup. Performance wise this is good but issue is small screen size with old bezels is not something I gonna appreciate. Most of the videos available online are for larger screen size, that's why got cropped. As a android user I don't like it.READ MORE",Apple,SE,iOS
